problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ1,3,1,"[2.88, 17.3, 0.0]",0.7600974530656474,0.6358403942633908,7.884027409055476,6.61782241965092,9.126709260064743,15.072775070303228,11.58068840111053,20.58460472024362,6,7,2010,2412,,,0.680496957799189,0.1579279770963569
DTLZ1,3,2,"[0.0, 0.819, 2.05]",0.701788518150537,0.3814466988943319,5.250182425420231,3.1936053883044155,9.52191842981031,16.377162681807874,10.23098662693966,18.916589216492827,15,9,3208,3612,,,0.7713072162754971,0.31722743188812286
DTLZ1,3,3,"[0.0, 0.0, 1.58]",0.7932819805922852,0.5,6.665144735971078,1.0,5.994586195838632,14.318429058670606,5.401773343949947,16.767681404652233,13,2,4494,4812,,,0.0,0.0
DTLZ1,3,4,"[0.237, 0.315, 0.0]",0.7797693788730141,0.2059993951896609,6.110432325722764,2.2064354349418385,6.016445016442789,8.904753435012237,4.6518001701218425,13.760216883679194,14,7,5410,6012,,,0.8044357745233903,0.4121818387929181
DTLZ1,3,5,"[2.22e-16, 2.22e-16, 0.483]",0.760535561762403,0.19861367153938497,5.961763784278977,1.9839823419194933,4.907055686401861,6.121024595257017,4.232514482202112,9.933648813784064,6,4,6168,7212,,,0.7501900776114768,0.2648913706777015
DTLZ1,3,6,"[2.22e-16, 2.22e-16, 0.415]",0.7092074500290196,0.3347217770381831,6.272002615239546,1.016744361168306,4.842659404030909,7.895582240988823,3.213394372919445,8.517288086021779,14,3,7568,8412,,,0.0,0.0
DTLZ1,3,7,"[2.22e-16, 2.22e-16, 0.415]",0.6198899437965211,0.3027544032758249,4.9351791272055445,1.9791367255772692,4.9984228986926365,6.506252238315387,3.2394292664747075,7.05701092745724,13,5,8968,9612,,,0.0,0.0008470323010511037
DTLZ1,3,8,"[2.22e-16, 2.22e-16, 0.414]",0.559183662409475,1.0,4.076237923411899,1.0,5.061636875088349,6.381092516997164,3.085631737547144,5.409558784750357,8,1,10368,10812,,,0.0,0.0
DTLZ2,3,1,"[2.25e-17, 0.165, 0.989]",0.7998924859057769,0.8378018912938573,7.830273867856936,8.027602247685039,8.249914742762389,7.081830990056918,0.6482319939110411,0.6547836332048398,9,12,2270,2412,,,0.08401461812489133,0.032289313362472774
DTLZ2,3,2,"[9.09e-18, 1.0, 0.0]",0.7608315352033717,0.9178196221947749,6.714178251314354,8.019645360504178,4.931754627190279,6.020928680046785,0.6280003371499447,0.5605532931926945,9,11,3486,3612,,,0.0017210871926618867,0.0018732553536010175
DTLZ2,3,3,"[0.812, 0.609, 0.0]",0.5264725947465622,0.8343730110421491,5.947875602118501,7.913582790016091,3.5400655048272096,5.8388812119231455,0.8773583816342597,0.7318165061661018,3,11,3896,4812,,,0.00011407639423441635,0.013407288570937634
DTLZ2,3,4,"[0.932, 0.373, 0.0]",0.5650929741289901,0.9294192909414865,7.20994229819081,7.879363807551559,3.1343988660285436,10.70513612758943,0.8821689120928458,0.6438220811233407,3,11,4296,6012,,,0.0,0.0003777021817547653
DTLZ2,3,5,"[0.183, 0.183, 0.954]",0.6368487029158909,0.3540565733426601,7.668997429478472,3.2033699544163703,4.376113244368958,4.786037594614032,0.8163443164198216,0.8566030738270366,4,10,4696,7212,,,0.0,0.01840269853528484
