problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE
DTLZ1,3,1,"[2.88, 17.3, 0.0]",0.0,0.5115625238468429,0,8.309916807442432,11.098769283219584,9.51003736817095,12.58802605854365,10.295158634531836,0,12,2742,2412
DTLZ1,3,2,"[0.0, 0.819, 2.05]",1.0,0.6128239309785248,1.1035591522634063,4.856478542946804,10.588533398214421,9.641008312884892,11.599320142646075,8.554426791206646,1,12,3458,3612
DTLZ1,3,3,"[0.0, 0.0, 1.58]",0.5274639362478809,0.43109016317911236,3.6949310014557186,2.637635461779972,7.317226856613984,9.190844824544127,6.85730478751277,9.437021409682561,10,4,4394,4812
DTLZ1,3,4,"[0.237, 0.315, 0.0]",0.4490630938125457,0.4299364874654912,1.888618833034718,4.033335652920944,7.153175383032714,6.6513924421957515,5.436944093036061,4.952220389956037,3,12,5312,6012
DTLZ1,3,5,"[2.22e-16, 2.22e-16, 0.483]",1.0,0.3489118827151231,2.2683015036915335,3.0673328717162907,6.032320163102985,6.114154445762338,4.5060697044834965,4.3492997161124505,1,12,6480,7212
DTLZ1,3,6,"[2.22e-16, 2.22e-16, 0.415]",0.5482823105246262,0.5,4.2903519280374445,1.0,4.821170660491102,5.784542108163937,2.4316239834397986,4.128813254134354,13,2,7880,8412
DTLZ1,3,7,"[2.22e-16, 2.22e-16, 0.415]",0.5355152159094303,0.5,5.498296066755265,1.0,4.794168595221215,5.764072898483816,2.3566622816309044,3.748722178655662,13,2,9280,9612
DTLZ1,3,8,"[2.22e-16, 2.22e-16, 0.414]",0.8231167649135969,0.5,6.409738348320027,1.0,4.792033234440565,5.461751615913377,0.8746589151733041,3.302611424075178,10,2,10680,10812
DTLZ2,3,1,"[2.25e-17, 0.165, 0.989]",0.7594899298554417,0.8907014430891341,7.862781335491518,7.7919169552096985,5.79586508962667,6.418102593179727,0.686777863838639,0.6606412637748106,9,10,2134,2412
DTLZ2,3,2,"[9.09e-18, 1.0, 0.0]",0.7680220098224373,0.9092722932499635,7.99424506281444,7.202060773007829,5.23463188698776,20.962590401572292,0.6680042489981526,0.511301876601373,8,11,2958,3612
DTLZ2,3,3,"[0.812, 0.609, 0.0]",0.526680207974705,0.9245826786609189,5.947598763231952,7.4644631803713795,3.297653799557933,13.107007210369673,0.8773571809675019,0.6637837700055903,3,11,3368,4812
DTLZ2,3,4,"[0.932, 0.373, 0.0]",0.8028441121408895,0.922537211455936,7.847147380404977,7.856024578922167,7.922764666334758,13.143902058364898,0.6873663682497566,0.6234477675894367,13,11,3938,6012
DTLZ2,3,5,"[0.183, 0.183, 0.954]",0.7788500125470864,0.4358552763768043,7.693681002962083,5.659324529865125,6.159936872170199,4.768081163672437,0.6904794184949352,0.8180488596969195,13,10,4876,7212
DTLZ2,3,6,"[0.188, 0.188, 0.958]",0.7647856040536848,0.87922211118105,7.506099233560419,7.9074741091831235,6.759096756589219,7.63955057736725,0.6949010362329816,0.6898321844256766,8,11,6476,8412
DTLZ2,3,7,"[0.191, 0.191, 0.961]",0.795588122123831,0.8265653496892743,7.800989551362647,7.472850371938905,6.619114588945953,3.983848231568361,0.6838696032900613,0.6853588238536573,13,11,8076,9612
DTLZ2,3,8,"[0.191, 0.191, 0.961]",0.7955573625034222,0.8969414417660456,7.819937638531135,7.969706795416215,6.55470031697877,17.21412360546635,0.6833570636374514,0.6323608896219546,13,11,9676,10812
DTLZ3,3,1,"[21.2, 0.0, 52.9]",0.55099058273499,0.7402560656634658,8.0,7.8154882247574955,21.52145309366928,29.17608490794438,28.804131465471766,59.41381308285818,5,6,2688,2412
DTLZ3,3,2,"[4e-32, 3.77, 9.43]",0.9247528769369835,0.27383321275918554,7.910439596033692,2.528566056822004,11.356446694042111,15.984774963169635,12.962228357268181,46.61026607585078,9,8,3982,3612
DTLZ3,3,3,"[1.26e-32, 0.386, 2.32]",0.8241990618320572,0.38457998718220854,6.050418157474564,2.1901120919471735,11.68313501514315,21.56563791396539,10.996346485486885,36.74756727436791,5,3,5350,4812
DTLZ3,3,4,"[0.172, 0.0, 1.03]",0.7778586866048018,0.35399608444363256,5.210649616689482,1.12123617963086,8.927800422432284,11.423061950109892,8.587347020888618,25.799666068983967,4,1,6280,6012
DTLZ3,3,5,"[0.185, 0.185, 0.964]",0.8232643632458829,0.5709760828113258,7.498529737662743,5.918233230027694,8.35577914590095,13.344886562466385,8.316754548984575,24.785831467616248,6,3,6888,7212
DTLZ3,3,6,"[0.191, 0.191, 0.969]",0.8172727261317565,0.1734077895552577,6.426845958619911,1.4411272170273577,5.468254700541522,8.101508122330674,2.9889224926480247,11.722440386431087,10,4,7712,8412
DTLZ3,3,7,"[0.192, 0.192, 0.97]",0.7835201292342936,0.22701651865244032,6.159818979895718,1.3151558637293355,5.536088958234651,7.867487264953431,2.9720381730118586,9.908142324748804,14,2,9220,9612
DTLZ3,3,8,"[0.193, 0.193, 0.971]",0.4758197154855906,0.5705187502132054,3.7938889933384163,1.8816058605420802,5.500735555223169,5.94596591129107,2.9451360705851974,3.8504113805125155,14,2,10820,10812
DTLZ4,3,1,"[5.8e-17, 1.0, 0.0]",1.0,0.5,1.0,1.0008060878990366,2.8537096913942643,2.8535556816033076,1.111572184469645,1.1113316124458286,1,2,622,2412
DTLZ4,3,2,"[2.48e-19, 0.801, 0.601]",1.0,0.5,4.102721279902824,1.0006157238674227,3.102104172891733,2.852957959137144,0.9443341647226033,1.0559531510263662,1,2,822,3612
DTLZ4,3,3,"[0.69, 0.69, 0.23]",0.5,0.3333333333333333,4.004832473153279,4.827136467138796,3.2970937978889503,3.7480789130281718,0.868937612549724,0.8141699470211577,2,3,1108,4812
DTLZ4,3,4,"[0.444, 0.889, 0.222]",1.0,0.5,1.8247310938920256,3.0112177860799676,3.064341563209582,3.1262497671666267,0.9396074694961989,0.9021195767493625,1,2,1310,6012
DTLZ4,3,5,"[0.677, 0.677, 0.218]",0.5000000000000002,1.0,3.922252005455889,4.716371391243832,3.3117433553045483,3.280177846517082,0.8696377087396137,0.8132670415798308,2,1,1626,7212
DTLZ4,3,6,"[0.677, 0.677, 0.218]",0.5,0.08333333333333333,3.9234205337224126,4.716356446055158,3.4390503228013207,5.120327263344675,0.8696273568619864,0.8132670415732496,2,12,2026,8412
DTLZ4,3,7,"[0.677, 0.677, 0.218]",0.5,0.08333333333333333,3.9165052032383234,4.716331792489573,3.593051386203586,5.12032726364842,0.8696565652544631,0.8132670411252202,2,12,2426,9612
DTLZ4,3,8,"[0.677, 0.677, 0.218]",0.5,0.08333333333333333,3.9212013741187457,4.71633065723968,3.3115418106486842,5.120327270634025,0.8696293814816028,0.8132670308213436,2,12,2826,10812
DTLZ5,3,1,"[0.352, 0.352, 0.897]",0.6636396824638335,0.35208070682396964,7.04507193950912,5.60409720670358,4.920243286872492,8.88244478256131,0.7032695004820113,0.7076202896413349,3,12,1812,2412
DTLZ5,3,2,"[0.622, 0.622, 0.553]",0.9674307583442964,0.6936465753120421,8.342623844292632,8.686616502644647,6.5605705793205935,6.000291491309739,0.74687597491379,0.7487439748292332,3,12,2144,3612
DTLZ5,3,3,"[0.562, 0.649, 0.569]",0.910671105435118,0.6195146595640811,7.933012309450697,7.087478659340023,5.869207728971894,8.09773323313402,0.7446049083447571,0.7512814060087064,5,10,2744,4812
DTLZ5,3,4,"[0.562, 0.649, 0.569]",0.9040318933948004,0.6486615693010265,7.926747379441979,6.701872115641361,6.711037708326825,7.876945681511179,0.7566506919217936,0.7516562303923601,4,11,3344,6012
DTLZ5,3,5,"[0.512, 0.512, 0.655]",0.7292775688920525,0.42085883193776685,7.925651706967122,6.651353273551047,5.88689286947155,7.189202866171567,0.7455298030471712,0.7410843862412589,4,9,4198,7212
DTLZ5,3,6,"[0.512, 0.512, 0.655]",0.7444167677939376,0.4202726670650699,7.9252924135405785,7.7107480256842855,3.732702057322367,9.00247928447056,0.7496540209677197,0.741081536795417,4,10,5198,8412
DTLZ5,3,7,"[0.51, 0.51, 0.653]",0.7257413795523642,0.45616586576042234,7.88092370821598,7.785108319001252,4.915012275846898,8.962369268764064,0.7402936442174824,0.742719975009123,3,11,6198,9612
DTLZ5,3,8,"[0.51, 0.51, 0.653]",0.7384970461269884,0.5353525771099064,7.879506292342647,7.156176153887273,5.411783462730044,11.663574167189774,0.7399679149613384,0.729037311898653,4,11,7198,10812
DTLZ6,3,1,"[3.69, 4.29, 3.46]",0.5540571046829814,0.20470625139540108,15.662256714112731,15.45447559993671,4.327303146039087,4.238839959133038,3.385368977240935,2.6635547230915924,3,12,2306,2412
DTLZ6,3,2,"[2.63, 3.04, 2.47]",0.0,0.3240142285656362,0,16.459703317668655,4.246735136513284,3.8123173373107515,2.6274978245153724,1.7662346177547443,0,12,3900,3612
DTLZ6,3,3,"[1.94, 1.94, 1.94]",0.6030273421690031,0.2888160486096749,14.396386819010269,14.058849591440602,3.88013688253951,4.456353040285255,1.678674128621895,1.5217418689631772,8,12,5382,4812
DTLZ6,3,4,"[1.7, 1.96, 1.6]",0.6173558038038188,0.3245022266844313,9.715312904099664,18.412215001750333,3.9604319766013383,3.10005755686315,1.6341581735009678,0.7528071471176411,1,12,6858,6012
DTLZ6,3,5,"[1.62, 2.22e-16, 2.22e-16]",0.611637810776156,0.13759033912520044,2.873321235574356,3.818525749701329,4.371420895133536,3.5631596782982085,2.9586235366120817,0.914745781835893,1,12,7600,7212
DTLZ6,3,6,"[1.62, 2.22e-16, 2.22e-16]",0.603152971747772,0.13167785140247903,2.9222421212574177,3.895235578200912,4.629071648350782,3.750316107388641,3.3253224850504064,0.9109262038081085,1,12,8812,8412
DTLZ6,3,7,"[1.62, 2.22e-16, 2.22e-16]",0.6292131008299616,0.1131967852024047,2.773730715166223,3.501561717965112,3.7755421894470538,3.5179695807773563,1.750641381123122,0.9186937697916342,1,12,10212,9612
DTLZ6,3,8,"[1.62, 2.22e-16, 2.22e-16]",0.6993978097817486,0.474359792548407,2.736924333521763,3.744673683239293,3.8580848739970066,3.4100540582357333,1.7010417314682,0.9454902853162236,0,12,11612,10812
DTLZ1,5,1,"[0.0, 0.0, 0.0, 0.0, 56.26173508]",1.0,0.0845329170480801,10.88407379538272,32.91679744001527,11.766002642587265,8.770459494498272,17.110668860561965,7.393458708035033,1,86,7192,17286
DTLZ1,5,2,"[0.0, 0.0, 0.0, 6.80623892, 17.0155973]",0.0,0.13706116763130816,0,34.59202150665474,7.958344941080112,4.517720142283363,9.657480796576058,2.681953070056581,0,86,10990,25886
DTLZ1,5,3,"[0.0, 0.0, 0.0, 2.05850061, 2.74466748]",0.0,0.544266936756187,0,32.0,6.890865479034341,5.873694382620456,3.793991787291436,1.1331492357912216,0,86,17792,34486
DTLZ1,5,4,"[0.0, 0.0, 0.0, 0.0, 2.47879923]",0.5184847097279125,0.845889076302569,5.263088536666496,33.31794654032896,6.789746451850093,9.242168244805107,4.282243404530159,1.3132529016340093,0,86,23762,43086
DTLZ1,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 0.843, 1.15]",0.0,0.7396759027442742,0,30.33905429583515,6.871274622387494,7.964658438314123,2.6948044319378526,1.0627311223306461,0,84,28524,50052
